,packageId,lastModified,packageLink,docClass,title,congress,dateIssued,summary_url,modsLink,zipLink,text_file
236,CHRG-116shrg37303,2021-02-22T17:55:20Z,https://api.govinfo.gov/packages/CHRG-116shrg37303/summary,SHRG,Hearing on the Nomination of William B. Kilbride to Be a Member of the Board of Directors of the Tennessee Valley Authority,116,2019-06-11T12:00:00Z,https://api.govinfo.gov/packages/CHRG-116shrg37303/summary?api_key=mHFrk52tb3tnJpM4Vn5M1Ydi4Sckac1ZrV5StAG5,https://api.govinfo.gov/packages/CHRG-116shrg37303/mods,https://api.govinfo.gov/packages/CHRG-116shrg37303/zip,textfiles/CHRG-116shrg37303.txt
237,CHRG-116shrg37244,2021-08-24T15:50:49Z,https://api.govinfo.gov/packages/CHRG-116shrg37244/summary,SHRG,"Confronting Threats from China: Assessing Controls on Technology and Investment, and Measures to Combat Opioid Trafficking",116,2019-06-04T12:00:00Z,https://api.govinfo.gov/packages/CHRG-116shrg37244/summary?api_key=mHFrk52tb3tnJpM4Vn5M1Ydi4Sckac1ZrV5StAG5,https://api.govinfo.gov/packages/CHRG-116shrg37244/mods,https://api.govinfo.gov/packages/CHRG-116shrg37244/zip,textfiles/CHRG-116shrg37244.txt
238,CHRG-116shrg37224,2021-02-22T18:20:45Z,https://api.govinfo.gov/packages/CHRG-116shrg37224/summary,SHRG,Perspectives on Child Nutrition Reauthorization,116,2019-04-10T12:00:00Z,https://api.govinfo.gov/packages/CHRG-116shrg37224/summary?api_key=mHFrk52tb3tnJpM4Vn5M1Ydi4Sckac1ZrV5StAG5,https://api.govinfo.gov/packages/CHRG-116shrg37224/mods,https://api.govinfo.gov/packages/CHRG-116shrg37224/zip,textfiles/CHRG-116shrg37224.txt
239,CHRG-116shrg37223,2021-02-22T18:15:40Z,https://api.govinfo.gov/packages/CHRG-116shrg37223/summary,SHRG,"Nomination Hearing of Heath P. Tarbert, of Maryland, to Be Chairman and a Commissioner of the Commodity Futures Trading Commission",116,2019-03-13T12:00:00Z,https://api.govinfo.gov/packages/CHRG-116shrg37223/summary?api_key=mHFrk52tb3tnJpM4Vn5M1Ydi4Sckac1ZrV5StAG5,https://api.govinfo.gov/packages/CHRG-116shrg37223/mods,https://api.govinfo.gov/packages/CHRG-116shrg37223/zip,textfiles/CHRG-116shrg37223.txt
240,CHRG-116shrg37222,2021-02-22T18:31:11Z,https://api.govinfo.gov/packages/CHRG-116shrg37222/summary,SHRG,Implementing the Agriculture Improvement Act of 2018,116,2019-02-28T12:00:00Z,https://api.govinfo.gov/packages/CHRG-116shrg37222/summary?api_key=mHFrk52tb3tnJpM4Vn5M1Ydi4Sckac1ZrV5StAG5,https://api.govinfo.gov/packages/CHRG-116shrg37222/mods,https://api.govinfo.gov/packages/CHRG-116shrg37222/zip,textfiles/CHRG-116shrg37222.txt
241,CHRG-116shrg37143,2021-02-22T18:31:36Z,https://api.govinfo.gov/packages/CHRG-116shrg37143/summary,SHRG,"Drug Pricing in America: A Prescription for Change, Part II",116,2019-02-26T12:00:00Z,https://api.govinfo.gov/packages/CHRG-116shrg37143/summary?api_key=mHFrk52tb3tnJpM4Vn5M1Ydi4Sckac1ZrV5StAG5,https://api.govinfo.gov/packages/CHRG-116shrg37143/mods,https://api.govinfo.gov/packages/CHRG-116shrg37143/zip,textfiles/CHRG-116shrg37143.txt
242,CHRG-116shrg37106,2021-08-24T15:50:29Z,https://api.govinfo.gov/packages/CHRG-116shrg37106/summary,SHRG,"Nominations of Thomas Peter Feddo, Nazak Nikakhtar, Ian Paul Steff, Michelle Bowman, Paul Shmotolokha, and Allison Herren Lee",116,2019-06-05T12:00:00Z,https://api.govinfo.gov/packages/CHRG-116shrg37106/summary?api_key=mHFrk52tb3tnJpM4Vn5M1Ydi4Sckac1ZrV5StAG5,https://api.govinfo.gov/packages/CHRG-116shrg37106/mods,https://api.govinfo.gov/packages/CHRG-116shrg37106/zip,textfiles/CHRG-116shrg37106.txt
243,CHRG-116shrg37080,2021-02-22T18:05:11Z,https://api.govinfo.gov/packages/CHRG-116shrg37080/summary,SHRG,The Economic Impacts of the 2020 Census and Business Uses of Federal Data,116,2019-05-22T12:00:00Z,https://api.govinfo.gov/packages/CHRG-116shrg37080/summary?api_key=mHFrk52tb3tnJpM4Vn5M1Ydi4Sckac1ZrV5StAG5,https://api.govinfo.gov/packages/CHRG-116shrg37080/mods,https://api.govinfo.gov/packages/CHRG-116shrg37080/zip,textfiles/CHRG-116shrg37080.txt
244,CHRG-116shrg37004,2021-06-23T19:23:22Z,https://api.govinfo.gov/packages/CHRG-116shrg37004/summary,SHRG,"Nominations Hearing of Chad F. Wolf, Jeffrey C. Byard, Troy D. Edgar, John M. Barger, and B. Chad Bungard",116,2019-06-12T12:00:00Z,https://api.govinfo.gov/packages/CHRG-116shrg37004/summary?api_key=mHFrk52tb3tnJpM4Vn5M1Ydi4Sckac1ZrV5StAG5,https://api.govinfo.gov/packages/CHRG-116shrg37004/mods,https://api.govinfo.gov/packages/CHRG-116shrg37004/zip,textfiles/CHRG-116shrg37004.txt
245,CHRG-116shrg37003,2021-05-17T18:10:23Z,https://api.govinfo.gov/packages/CHRG-116shrg37003/summary,SHRG,Border Security-2019,116,2019-04-04T12:00:00Z,https://api.govinfo.gov/packages/CHRG-116shrg37003/summary?api_key=mHFrk52tb3tnJpM4Vn5M1Ydi4Sckac1ZrV5StAG5,https://api.govinfo.gov/packages/CHRG-116shrg37003/mods,https://api.govinfo.gov/packages/CHRG-116shrg37003/zip,textfiles/CHRG-116shrg37003.txt
246,CHRG-116shrg36988,2021-02-22T18:00:48Z,https://api.govinfo.gov/packages/CHRG-116shrg36988/summary,SHRG,Combating Illicit Financing by Anonymous Shell Companies Through the Collection of Beneficial Ownership Information,116,2019-05-21T12:00:00Z,https://api.govinfo.gov/packages/CHRG-116shrg36988/summary?api_key=mHFrk52tb3tnJpM4Vn5M1Ydi4Sckac1ZrV5StAG5,https://api.govinfo.gov/packages/CHRG-116shrg36988/mods,https://api.govinfo.gov/packages/CHRG-116shrg36988/zip,textfiles/CHRG-116shrg36988.txt
247,CHRG-116shrg36935,2021-02-22T17:59:52Z,https://api.govinfo.gov/packages/CHRG-116shrg36935/summary,SHRG,Examining Legislation to Address the Risks Associated with Per-and Polyfluoroalkyl Substances (Pfas),116,2019-05-22T12:00:00Z,https://api.govinfo.gov/packages/CHRG-116shrg36935/summary?api_key=mHFrk52tb3tnJpM4Vn5M1Ydi4Sckac1ZrV5StAG5,https://api.govinfo.gov/packages/CHRG-116shrg36935/mods,https://api.govinfo.gov/packages/CHRG-116shrg36935/zip,textfiles/CHRG-116shrg36935.txt
248,CHRG-116shrg36934,2021-02-22T18:03:42Z,https://api.govinfo.gov/packages/CHRG-116shrg36934/summary,SHRG,Advanced Nuclear Technology: Protecting U.S. Leadership and Expanding Opportunities for Licensing New Nuclear Energy Technologies,116,2019-06-04T12:00:00Z,https://api.govinfo.gov/packages/CHRG-116shrg36934/summary?api_key=mHFrk52tb3tnJpM4Vn5M1Ydi4Sckac1ZrV5StAG5,https://api.govinfo.gov/packages/CHRG-116shrg36934/mods,https://api.govinfo.gov/packages/CHRG-116shrg36934/zip,textfiles/CHRG-116shrg36934.txt
249,CHRG-116shrg36933,2021-02-22T18:03:33Z,https://api.govinfo.gov/packages/CHRG-116shrg36933/summary,SHRG,"Hearing on the Nomination of Robert Wallace to Be Assistant Secretary for Fish, Wildlife, and Parks at the Department of the Interior",116,2019-06-04T12:00:00Z,https://api.govinfo.gov/packages/CHRG-116shrg36933/summary?api_key=mHFrk52tb3tnJpM4Vn5M1Ydi4Sckac1ZrV5StAG5,https://api.govinfo.gov/packages/CHRG-116shrg36933/mods,https://api.govinfo.gov/packages/CHRG-116shrg36933/zip,textfiles/CHRG-116shrg36933.txt
250,CHRG-116shrg36932,2021-02-22T18:09:15Z,https://api.govinfo.gov/packages/CHRG-116shrg36932/summary,SHRG,Oversight of the Council on Environmental Quality,116,2019-05-15T12:00:00Z,https://api.govinfo.gov/packages/CHRG-116shrg36932/summary?api_key=mHFrk52tb3tnJpM4Vn5M1Ydi4Sckac1ZrV5StAG5,https://api.govinfo.gov/packages/CHRG-116shrg36932/mods,https://api.govinfo.gov/packages/CHRG-116shrg36932/zip,textfiles/CHRG-116shrg36932.txt
251,CHRG-116shrg36913,2021-02-22T18:13:26Z,https://api.govinfo.gov/packages/CHRG-116shrg36913/summary,SHRG,Fiscal Year 2020 Budget and 2021 Advanced Appropriations Requests for the Department of Veterans Affairs,116,2019-03-26T12:00:00Z,https://api.govinfo.gov/packages/CHRG-116shrg36913/summary?api_key=mHFrk52tb3tnJpM4Vn5M1Ydi4Sckac1ZrV5StAG5,https://api.govinfo.gov/packages/CHRG-116shrg36913/mods,https://api.govinfo.gov/packages/CHRG-116shrg36913/zip,textfiles/CHRG-116shrg36913.txt
252,CHRG-116shrg36846,2021-08-24T15:50:46Z,https://api.govinfo.gov/packages/CHRG-116shrg36846/summary,SHRG,Confirmation Hearing on the Nomination of Hon. William Pelham Barr to Be Attorney General of the United States,116,2019-01-15T12:00:00Z,https://api.govinfo.gov/packages/CHRG-116shrg36846/summary?api_key=mHFrk52tb3tnJpM4Vn5M1Ydi4Sckac1ZrV5StAG5,https://api.govinfo.gov/packages/CHRG-116shrg36846/mods,https://api.govinfo.gov/packages/CHRG-116shrg36846/zip,textfiles/CHRG-116shrg36846.txt
253,CHRG-116shrg36841,2021-02-22T18:28:12Z,https://api.govinfo.gov/packages/CHRG-116shrg36841/summary,SHRG,Reauthorization of the SBA's International Trade Programs,116,2019-04-10T12:00:00Z,https://api.govinfo.gov/packages/CHRG-116shrg36841/summary?api_key=mHFrk52tb3tnJpM4Vn5M1Ydi4Sckac1ZrV5StAG5,https://api.govinfo.gov/packages/CHRG-116shrg36841/mods,https://api.govinfo.gov/packages/CHRG-116shrg36841/zip,textfiles/CHRG-116shrg36841.txt
254,CHRG-116shrg36840,2021-02-22T18:05:23Z,https://api.govinfo.gov/packages/CHRG-116shrg36840/summary,SHRG,"Keeping Small, Premium Cigar Businesses Rolling",116,2019-04-05T12:00:00Z,https://api.govinfo.gov/packages/CHRG-116shrg36840/summary?api_key=mHFrk52tb3tnJpM4Vn5M1Ydi4Sckac1ZrV5StAG5,https://api.govinfo.gov/packages/CHRG-116shrg36840/mods,https://api.govinfo.gov/packages/CHRG-116shrg36840/zip,textfiles/CHRG-116shrg36840.txt
255,CHRG-116shrg36839,2021-02-22T18:04:38Z,https://api.govinfo.gov/packages/CHRG-116shrg36839/summary,SHRG,Reauthorization of the SBA's Access to Capital Programs,116,2019-04-03T12:00:00Z,https://api.govinfo.gov/packages/CHRG-116shrg36839/summary?api_key=mHFrk52tb3tnJpM4Vn5M1Ydi4Sckac1ZrV5StAG5,https://api.govinfo.gov/packages/CHRG-116shrg36839/mods,https://api.govinfo.gov/packages/CHRG-116shrg36839/zip,textfiles/CHRG-116shrg36839.txt
256,CHRG-116shrg36838,2021-02-22T18:11:22Z,https://api.govinfo.gov/packages/CHRG-116shrg36838/summary,SHRG,Cyber Crime: An Existential Threat to Small Business,116,2019-03-13T12:00:00Z,https://api.govinfo.gov/packages/CHRG-116shrg36838/summary?api_key=mHFrk52tb3tnJpM4Vn5M1Ydi4Sckac1ZrV5StAG5,https://api.govinfo.gov/packages/CHRG-116shrg36838/mods,https://api.govinfo.gov/packages/CHRG-116shrg36838/zip,textfiles/CHRG-116shrg36838.txt
257,CHRG-116shrg36699,2021-06-23T19:23:27Z,https://api.govinfo.gov/packages/CHRG-116shrg36699/summary,SHRG,Sensibly Reforming the Chemical Facility Anti-Terrorism Standards Program,116,2019-06-04T12:00:00Z,https://api.govinfo.gov/packages/CHRG-116shrg36699/summary?api_key=mHFrk52tb3tnJpM4Vn5M1Ydi4Sckac1ZrV5StAG5,https://api.govinfo.gov/packages/CHRG-116shrg36699/mods,https://api.govinfo.gov/packages/CHRG-116shrg36699/zip,textfiles/CHRG-116shrg36699.txt
258,CHRG-116shrg36698,2021-02-22T18:20:07Z,https://api.govinfo.gov/packages/CHRG-116shrg36698/summary,SHRG,Resources Needed to Protect and Secure the Homeland,116,2019-05-23T12:00:00Z,https://api.govinfo.gov/packages/CHRG-116shrg36698/summary?api_key=mHFrk52tb3tnJpM4Vn5M1Ydi4Sckac1ZrV5StAG5,https://api.govinfo.gov/packages/CHRG-116shrg36698/mods,https://api.govinfo.gov/packages/CHRG-116shrg36698/zip,textfiles/CHRG-116shrg36698.txt
259,CHRG-116shrg36697,2021-06-23T19:23:22Z,https://api.govinfo.gov/packages/CHRG-116shrg36697/summary,SHRG,Review of GAO's Annual Duplication Report,116,2019-05-21T12:00:00Z,https://api.govinfo.gov/packages/CHRG-116shrg36697/summary?api_key=mHFrk52tb3tnJpM4Vn5M1Ydi4Sckac1ZrV5StAG5,https://api.govinfo.gov/packages/CHRG-116shrg36697/mods,https://api.govinfo.gov/packages/CHRG-116shrg36697/zip,textfiles/CHRG-116shrg36697.txt
260,CHRG-116shrg36696,2021-02-22T18:30:42Z,https://api.govinfo.gov/packages/CHRG-116shrg36696/summary,SHRG,Nominations of Hon. Dale Cabaniss and Michael Wooten,116,2019-05-07T12:00:00Z,https://api.govinfo.gov/packages/CHRG-116shrg36696/summary?api_key=mHFrk52tb3tnJpM4Vn5M1Ydi4Sckac1ZrV5StAG5,https://api.govinfo.gov/packages/CHRG-116shrg36696/mods,https://api.govinfo.gov/packages/CHRG-116shrg36696/zip,textfiles/CHRG-116shrg36696.txt
261,CHRG-116shrg36643,2021-02-22T18:19:43Z,https://api.govinfo.gov/packages/CHRG-116shrg36643/summary,SHRG,"Legislative Hearing on a Discussion Draft Bill, S. _, Nuclear Waste Policy Amendments Act of 2019",116,2019-05-01T12:00:00Z,https://api.govinfo.gov/packages/CHRG-116shrg36643/summary?api_key=mHFrk52tb3tnJpM4Vn5M1Ydi4Sckac1ZrV5StAG5,https://api.govinfo.gov/packages/CHRG-116shrg36643/mods,https://api.govinfo.gov/packages/CHRG-116shrg36643/zip,textfiles/CHRG-116shrg36643.txt
262,CHRG-116shrg36540,2021-08-24T15:51:01Z,https://api.govinfo.gov/packages/CHRG-116shrg36540/summary,SHRG,"Guidance, Supervisory Expectations, and the Rule of Law: How Do the Banking Agencies Regulate and Supervise Institutions?",116,2019-04-30T12:00:00Z,https://api.govinfo.gov/packages/CHRG-116shrg36540/summary?api_key=mHFrk52tb3tnJpM4Vn5M1Ydi4Sckac1ZrV5StAG5,https://api.govinfo.gov/packages/CHRG-116shrg36540/mods,https://api.govinfo.gov/packages/CHRG-116shrg36540/zip,textfiles/CHRG-116shrg36540.txt
263,CHRG-116shrg36539,2021-08-24T15:51:00Z,https://api.govinfo.gov/packages/CHRG-116shrg36539/summary,SHRG,"The Application of Environmental, Social, and Governance Principles in Investing and the Role of Asset Managers, Proxy Advisors, and Other Intermediaries",116,2019-04-02T12:00:00Z,https://api.govinfo.gov/packages/CHRG-116shrg36539/summary?api_key=mHFrk52tb3tnJpM4Vn5M1Ydi4Sckac1ZrV5StAG5,https://api.govinfo.gov/packages/CHRG-116shrg36539/mods,https://api.govinfo.gov/packages/CHRG-116shrg36539/zip,textfiles/CHRG-116shrg36539.txt
264,CHRG-116shrg36538,2021-02-22T18:26:34Z,https://api.govinfo.gov/packages/CHRG-116shrg36538/summary,SHRG,Financial Stability Oversight Council Nonbank Designation,116,2019-03-14T12:00:00Z,https://api.govinfo.gov/packages/CHRG-116shrg36538/summary?api_key=mHFrk52tb3tnJpM4Vn5M1Ydi4Sckac1ZrV5StAG5,https://api.govinfo.gov/packages/CHRG-116shrg36538/mods,https://api.govinfo.gov/packages/CHRG-116shrg36538/zip,textfiles/CHRG-116shrg36538.txt
265,CHRG-116shrg36469,2021-02-22T18:21:03Z,https://api.govinfo.gov/packages/CHRG-116shrg36469/summary,SHRG,"Expanding Opportunity By Strengthening Families, Communities, and Civil Society",116,2019-04-30T12:00:00Z,https://api.govinfo.gov/packages/CHRG-116shrg36469/summary?api_key=mHFrk52tb3tnJpM4Vn5M1Ydi4Sckac1ZrV5StAG5,https://api.govinfo.gov/packages/CHRG-116shrg36469/mods,https://api.govinfo.gov/packages/CHRG-116shrg36469/zip,textfiles/CHRG-116shrg36469.txt
266,CHRG-116shrg36452,2021-02-22T18:08:05Z,https://api.govinfo.gov/packages/CHRG-116shrg36452/summary,SHRG,Oversight of the U.S. Election Assistance Commission,116,2019-05-15T12:00:00Z,https://api.govinfo.gov/packages/CHRG-116shrg36452/summary?api_key=mHFrk52tb3tnJpM4Vn5M1Ydi4Sckac1ZrV5StAG5,https://api.govinfo.gov/packages/CHRG-116shrg36452/mods,https://api.govinfo.gov/packages/CHRG-116shrg36452/zip,textfiles/CHRG-116shrg36452.txt
267,CHRG-116shrg36349,2021-08-24T15:50:27Z,https://api.govinfo.gov/packages/CHRG-116shrg36349/summary,SHRG,Business Meeting,116,2019-04-10T12:00:00Z,https://api.govinfo.gov/packages/CHRG-116shrg36349/summary?api_key=mHFrk52tb3tnJpM4Vn5M1Ydi4Sckac1ZrV5StAG5,https://api.govinfo.gov/packages/CHRG-116shrg36349/mods,https://api.govinfo.gov/packages/CHRG-116shrg36349/zip,textfiles/CHRG-116shrg36349.txt
268,CHRG-116shrg36312,2021-08-24T15:50:23Z,https://api.govinfo.gov/packages/CHRG-116shrg36312/summary,SHRG,Business Meeting,116,2019-02-05T12:00:00Z,https://api.govinfo.gov/packages/CHRG-116shrg36312/summary?api_key=mHFrk52tb3tnJpM4Vn5M1Ydi4Sckac1ZrV5StAG5,https://api.govinfo.gov/packages/CHRG-116shrg36312/mods,https://api.govinfo.gov/packages/CHRG-116shrg36312/zip,textfiles/CHRG-116shrg36312.txt
269,CHRG-116shrg36307,2021-06-23T19:23:11Z,https://api.govinfo.gov/packages/CHRG-116shrg36307/summary,SHRG,From Beginning to End: An Examination of Agencies Early Public Engagement and Retrospective Review,116,2019-05-07T12:00:00Z,https://api.govinfo.gov/packages/CHRG-116shrg36307/summary?api_key=mHFrk52tb3tnJpM4Vn5M1Ydi4Sckac1ZrV5StAG5,https://api.govinfo.gov/packages/CHRG-116shrg36307/mods,https://api.govinfo.gov/packages/CHRG-116shrg36307/zip,textfiles/CHRG-116shrg36307.txt
270,CHRG-116shrg36306,2021-06-23T19:23:19Z,https://api.govinfo.gov/packages/CHRG-116shrg36306/summary,SHRG,Oversight of Federal Infrastructure Permitting and Fast-41,116,2019-05-02T12:00:00Z,https://api.govinfo.gov/packages/CHRG-116shrg36306/summary?api_key=mHFrk52tb3tnJpM4Vn5M1Ydi4Sckac1ZrV5StAG5,https://api.govinfo.gov/packages/CHRG-116shrg36306/mods,https://api.govinfo.gov/packages/CHRG-116shrg36306/zip,textfiles/CHRG-116shrg36306.txt
271,CHRG-116shrg36305,2021-02-22T18:11:44Z,https://api.govinfo.gov/packages/CHRG-116shrg36305/summary,SHRG,"Nominations of Ron A. Bloom, Roman Martinez IV, James A. Crowell IV, and Jason Park",116,2019-04-02T12:00:00Z,https://api.govinfo.gov/packages/CHRG-116shrg36305/summary?api_key=mHFrk52tb3tnJpM4Vn5M1Ydi4Sckac1ZrV5StAG5,https://api.govinfo.gov/packages/CHRG-116shrg36305/mods,https://api.govinfo.gov/packages/CHRG-116shrg36305/zip,textfiles/CHRG-116shrg36305.txt
272,CHRG-116shrg36304,2021-06-23T19:23:17Z,https://api.govinfo.gov/packages/CHRG-116shrg36304/summary,SHRG,Examining Private Sector Data Breaches,116,2019-03-07T12:00:00Z,https://api.govinfo.gov/packages/CHRG-116shrg36304/summary?api_key=mHFrk52tb3tnJpM4Vn5M1Ydi4Sckac1ZrV5StAG5,https://api.govinfo.gov/packages/CHRG-116shrg36304/mods,https://api.govinfo.gov/packages/CHRG-116shrg36304/zip,textfiles/CHRG-116shrg36304.txt
273,CHRG-116shrg36265,2021-02-22T18:03:54Z,https://api.govinfo.gov/packages/CHRG-116shrg36265/summary,SHRG,"Pathways to Reestablish U.S. Global Leadership in Nuclear Energy and S. 903, the Nuclear Energy Leadership Act",116,2019-04-30T12:00:00Z,https://api.govinfo.gov/packages/CHRG-116shrg36265/summary?api_key=mHFrk52tb3tnJpM4Vn5M1Ydi4Sckac1ZrV5StAG5,https://api.govinfo.gov/packages/CHRG-116shrg36265/mods,https://api.govinfo.gov/packages/CHRG-116shrg36265/zip,textfiles/CHRG-116shrg36265.txt
274,CHRG-116shrg36264,2021-02-22T18:13:02Z,https://api.govinfo.gov/packages/CHRG-116shrg36264/summary,SHRG,Opportunities for Energy Innovation and Other Potential Solutions to Help Address Global Climate Change,116,2019-04-11T12:00:00Z,https://api.govinfo.gov/packages/CHRG-116shrg36264/summary?api_key=mHFrk52tb3tnJpM4Vn5M1Ydi4Sckac1ZrV5StAG5,https://api.govinfo.gov/packages/CHRG-116shrg36264/mods,https://api.govinfo.gov/packages/CHRG-116shrg36264/zip,textfiles/CHRG-116shrg36264.txt
275,CHRG-116shrg36263,2021-02-22T18:07:33Z,https://api.govinfo.gov/packages/CHRG-116shrg36263/summary,SHRG,The President's Budget Request for the USDA Forest Service for Fiscal Year 2020,116,2019-04-09T12:00:00Z,https://api.govinfo.gov/packages/CHRG-116shrg36263/summary?api_key=mHFrk52tb3tnJpM4Vn5M1Ydi4Sckac1ZrV5StAG5,https://api.govinfo.gov/packages/CHRG-116shrg36263/mods,https://api.govinfo.gov/packages/CHRG-116shrg36263/zip,textfiles/CHRG-116shrg36263.txt
276,CHRG-116shrg36262,2021-02-22T18:11:07Z,https://api.govinfo.gov/packages/CHRG-116shrg36262/summary,SHRG,The President's Budget Request for the Department of Energy for Fiscal Year 2020,116,2019-04-02T12:00:00Z,https://api.govinfo.gov/packages/CHRG-116shrg36262/summary?api_key=mHFrk52tb3tnJpM4Vn5M1Ydi4Sckac1ZrV5StAG5,https://api.govinfo.gov/packages/CHRG-116shrg36262/mods,https://api.govinfo.gov/packages/CHRG-116shrg36262/zip,textfiles/CHRG-116shrg36262.txt
277,CHRG-116shrg36261,2021-02-22T18:00:50Z,https://api.govinfo.gov/packages/CHRG-116shrg36261/summary,SHRG,Bernhardt Nomination,116,2019-03-28T12:00:00Z,https://api.govinfo.gov/packages/CHRG-116shrg36261/summary?api_key=mHFrk52tb3tnJpM4Vn5M1Ydi4Sckac1ZrV5StAG5,https://api.govinfo.gov/packages/CHRG-116shrg36261/mods,https://api.govinfo.gov/packages/CHRG-116shrg36261/zip,textfiles/CHRG-116shrg36261.txt
278,CHRG-116shrg36260,2021-02-22T18:22:31Z,https://api.govinfo.gov/packages/CHRG-116shrg36260/summary,SHRG,The Colorado River Drought Contingency Plan,116,2019-03-27T12:00:00Z,https://api.govinfo.gov/packages/CHRG-116shrg36260/summary?api_key=mHFrk52tb3tnJpM4Vn5M1Ydi4Sckac1ZrV5StAG5,https://api.govinfo.gov/packages/CHRG-116shrg36260/mods,https://api.govinfo.gov/packages/CHRG-116shrg36260/zip,textfiles/CHRG-116shrg36260.txt
279,CHRG-116shrg36244,2021-02-22T18:16:27Z,https://api.govinfo.gov/packages/CHRG-116shrg36244/summary,SHRG,Building Out Indian Country: Tools for Community Development,116,2019-04-10T12:00:00Z,https://api.govinfo.gov/packages/CHRG-116shrg36244/summary?api_key=mHFrk52tb3tnJpM4Vn5M1Ydi4Sckac1ZrV5StAG5,https://api.govinfo.gov/packages/CHRG-116shrg36244/mods,https://api.govinfo.gov/packages/CHRG-116shrg36244/zip,textfiles/CHRG-116shrg36244.txt
280,CHRG-116shrg36243,2021-02-22T18:02:55Z,https://api.govinfo.gov/packages/CHRG-116shrg36243/summary,SHRG,Enhancing Tribal Self-Governance and Safety of Indian Roads,116,2019-04-03T12:00:00Z,https://api.govinfo.gov/packages/CHRG-116shrg36243/summary?api_key=mHFrk52tb3tnJpM4Vn5M1Ydi4Sckac1ZrV5StAG5,https://api.govinfo.gov/packages/CHRG-116shrg36243/mods,https://api.govinfo.gov/packages/CHRG-116shrg36243/zip,textfiles/CHRG-116shrg36243.txt
281,CHRG-116shrg36242,2021-02-22T17:59:37Z,https://api.govinfo.gov/packages/CHRG-116shrg36242/summary,SHRG,45th Anniversary of the Native American Programs Act and the Establishment of the Administration for Native Americans,116,2019-02-27T12:00:00Z,https://api.govinfo.gov/packages/CHRG-116shrg36242/summary?api_key=mHFrk52tb3tnJpM4Vn5M1Ydi4Sckac1ZrV5StAG5,https://api.govinfo.gov/packages/CHRG-116shrg36242/mods,https://api.govinfo.gov/packages/CHRG-116shrg36242/zip,textfiles/CHRG-116shrg36242.txt
282,CHRG-116shrg36163,2021-02-22T18:17:22Z,https://api.govinfo.gov/packages/CHRG-116shrg36163/summary,SHRG,Oversight of the Nuclear Regulatory Commission,116,2019-04-02T12:00:00Z,https://api.govinfo.gov/packages/CHRG-116shrg36163/summary?api_key=mHFrk52tb3tnJpM4Vn5M1Ydi4Sckac1ZrV5StAG5,https://api.govinfo.gov/packages/CHRG-116shrg36163/mods,https://api.govinfo.gov/packages/CHRG-116shrg36163/zip,textfiles/CHRG-116shrg36163.txt
283,CHRG-116shrg36162,2021-02-22T17:55:48Z,https://api.govinfo.gov/packages/CHRG-116shrg36162/summary,SHRG,Examining the Federal Response to the Risks Associated with Per- and Polyfluoroalkyl Substances (Pfas),116,2019-03-28T12:00:00Z,https://api.govinfo.gov/packages/CHRG-116shrg36162/summary?api_key=mHFrk52tb3tnJpM4Vn5M1Ydi4Sckac1ZrV5StAG5,https://api.govinfo.gov/packages/CHRG-116shrg36162/mods,https://api.govinfo.gov/packages/CHRG-116shrg36162/zip,textfiles/CHRG-116shrg36162.txt
284,CHRG-116shrg36161,2021-08-24T15:50:30Z,https://api.govinfo.gov/packages/CHRG-116shrg36161/summary,SHRG,"Hearing to Examine S.747, Diesel Emissions Reduction Act of 2019",116,2019-03-13T12:00:00Z,https://api.govinfo.gov/packages/CHRG-116shrg36161/summary?api_key=mHFrk52tb3tnJpM4Vn5M1Ydi4Sckac1ZrV5StAG5,https://api.govinfo.gov/packages/CHRG-116shrg36161/mods,https://api.govinfo.gov/packages/CHRG-116shrg36161/zip,textfiles/CHRG-116shrg36161.txt
285,CHRG-116shrg36158,2021-02-22T18:03:01Z,https://api.govinfo.gov/packages/CHRG-116shrg36158/summary,SHRG,China's Impact on the U.S. Education System,116,2019-02-28T12:00:00Z,https://api.govinfo.gov/packages/CHRG-116shrg36158/summary?api_key=mHFrk52tb3tnJpM4Vn5M1Ydi4Sckac1ZrV5StAG5,https://api.govinfo.gov/packages/CHRG-116shrg36158/mods,https://api.govinfo.gov/packages/CHRG-116shrg36158/zip,textfiles/CHRG-116shrg36158.txt
286,CHRG-116shrg36014,2021-08-24T15:50:32Z,https://api.govinfo.gov/packages/CHRG-116shrg36014/summary,SHRG,The Consumer Financial Protection Bureau's Semiannual Report to Congress,116,2019-03-12T12:00:00Z,https://api.govinfo.gov/packages/CHRG-116shrg36014/summary?api_key=mHFrk52tb3tnJpM4Vn5M1Ydi4Sckac1ZrV5StAG5,https://api.govinfo.gov/packages/CHRG-116shrg36014/mods,https://api.govinfo.gov/packages/CHRG-116shrg36014/zip,textfiles/CHRG-116shrg36014.txt
287,CHRG-116shrg35990,2021-02-22T17:56:47Z,https://api.govinfo.gov/packages/CHRG-116shrg35990/summary,SHRG,Annual Oversight of the Smithsonian Institution,116,2019-03-27T12:00:00Z,https://api.govinfo.gov/packages/CHRG-116shrg35990/summary?api_key=mHFrk52tb3tnJpM4Vn5M1Ydi4Sckac1ZrV5StAG5,https://api.govinfo.gov/packages/CHRG-116shrg35990/mods,https://api.govinfo.gov/packages/CHRG-116shrg35990/zip,textfiles/CHRG-116shrg35990.txt
